Created on,author,is_retweet,is_reply,tweet_id,tweet_body,language,likes,retweet_count,source,medias,user_mentioned,urls,hashtags,symbols
Thu Sep 15 11:06:20 +0000 2022,Newest AI Tech and applications,False,False,1570368415491330050,"One and half minutes #talking on #DJIA (#DowJones)

#stockmarketcrash #StockMarket #stockmarkets #stocks #StocksInFocus #invest #investing #amazing #FactsMatter #statistics #regression #finance #economics #recession #wallstreet #economy #inflation #interestrates #equities #dow https://t.co/7eWgrdelnj",en,,,Twitter Web App, https://twitter.com/mylee0989/status/1570368415491330050/video/1;,,, talking; DJIA; DowJones; stockmarketcrash; StockMarket; stockmarkets; stocks; StocksInFocus; invest; investing; amazing; FactsMatter; statistics; regression; finance; economics; recession; wallstreet; economy; inflation; interestrates; equities; dow;,
Wed Sep 14 10:51:43 +0000 2022,The Crypto Academy 21,False,False,1570002346985525249,"Still relatively new to learning EW but just having a little play around on the DJIA so go easy on me if this is incorrect haha

Sorry for the messy chart but looks like we have just started our 3rd wave of the C wave correction with the big bearish candle dropping us 4% today. https://t.co/Lp9zxKNDev",en,,,Twitter Web App, https://twitter.com/TheCryptoAcad21/status/1570002346985525249/photo/1;,,,,
Fri Sep 09 20:55:53 +0000 2022,elk,False,False,1568342452867670023,"Powell is Bearish
Burry is Bearish

FURU_1 is bullish
Calls for 440 bellow throughout

.618 fibs hit
CPI incoming

Entering Fractal turnaround dates as we pump on low volume

Back testing H + S neckline

""Don't fall for the neckline pump""

The stage is set.

$SPY $SPX $DJIA $ES_F",en,6,,Twitter Web App,,,,,"[{'text': 'SPY', 'indices': [259, 263]}, {'text': 'SPX', 'indices': [264, 268]}, {'text': 'DJIA', 'indices': [269, 274]}, {'text': 'ES_F', 'indices': [275, 280]}]"
Tue Sep 13 23:43:01 +0000 2022,Michael A. Serio,False,True,1569834062616961025,"@realOBF No worries, the stock market is still higher than it was 5 days ago and is down only ~15 % in 9 months. In only 1 month in 2020 under Trump, it lost nearly 35 % of its value.",en,2,,Twitter for Android,, realOBF;,,,
Tue Sep 13 18:40:51 +0000 2022,MarketWatch,False,False,1569758018820079616,"The Dow is down more than 1,000 points as inflation data slams roils stocks https://t.co/cVf6EhJi8K",en,31,20,MarketWatch,,, https://on.mktw.net/3qGZzxb;,,
Thu Sep 15 22:23:45 +0000 2022,Domain Mondo,False,False,1570538891391930369,"Sep 15 #stocks #DJIA -0.6%, S&amp;P 500 -1.1%, #NASDAQ -1.4% https://t.co/lJmKhX779K $QQQ $SPY $VOO #investors #StockMarket #investing https://t.co/xQ6tnZ9S8N",en,4,4,Twitter Web App, https://twitter.com/DomainMondo/status/1570538891391930369/photo/1;,, https://www.domainmondo.com/p/markets.html;, stocks; DJIA; NASDAQ; investors; StockMarket; investing;,"[{'text': 'QQQ', 'indices': [85, 89]}, {'text': 'SPY', 'indices': [90, 94]}, {'text': 'VOO', 'indices': [95, 99]}]"
Thu Sep 08 13:33:18 +0000 2022,MajesticTrader ,False,False,1567868682801496065,Support #DowJones $DJI #DJIA https://t.co/mNC5Of4Oeg,en,,,Twitter for Android, https://twitter.com/MajestictraderA/status/1567868682801496065/photo/1;,,, DowJones; DJIA;,"[{'text': 'DJI', 'indices': [18, 22]}]"
Tue Sep 13 19:25:56 +0000 2022,Dave McW ,False,False,1569769365679271936,DJIA is down today but up from where it was 3 months ago.  https://t.co/HtiL5R0loj https://t.co/5qmDUJA6Lv,en,,,TweetCaster for iOS, https://twitter.com/DaveMc99TA/status/1569769365679271936/photo/1;,, https://twitter.com/BChappatta/status/1569767363209207808;,,
Wed Sep 14 13:55:59 +0000 2022,Mike,False,False,1570048719839694848,"After such a negative day yesterday, Todays Bounce is not too assuring so far $SPY $QQQ $NDX $NQ $DJIA #InterestRates =  https://t.co/z72ZydbOvn",en,2,,Twitter Web App, https://twitter.com/crabbermike/status/1570048719839694848/photo/1;,,, InterestRates;,"[{'text': 'SPY', 'indices': [78, 82]}, {'text': 'QQQ', 'indices': [83, 87]}, {'text': 'NDX', 'indices': [88, 92]}, {'text': 'NQ', 'indices': [93, 96]}, {'text': 'DJIA', 'indices': [97, 102]}]"
Thu Sep 15 11:22:14 +0000 2022,Newest AI Tech and applications,False,True,1570372414386868224,"#DJIA (#DJI, #DowJones,#dow30) dropped more than 1000 points can be estimated better. See the video.
https://t.co/aq69ozuVmk",en,1,,Twitter Web App,,, https://twitter.com/mylee0989/status/1570368415491330050?s=20&t=L4UZoskri1uYx6yxQDk6Cw;, DJIA; DJI; DowJones; dow30;,
Tue Sep 13 23:57:42 +0000 2022,Obnoxious Boston Fan,False,False,1569837758763466752,"Dow Under Trump
DJIA 1/20/17: 19,827
DJIA 1/21/21: 30,930

Dow Under Brandon
DJIA 1/22/21: 31,188
DJIA TODAY: 31,104",en,12,2,Twitter Web App,,,,,
Thu Sep 15 12:17:29 +0000 2022,Mukul Agrawal,False,True,1570386320035577858,"On this day, the stock market again crashed, precipitating one of the first financial crises of the modern globalized era. The Dow Jones Industrial Average (DJIA) dropped 508 points, or 22.6% of its value.
(3/8) https://t.co/mjAB5IWott",en,5,1,Twitter Web App, https://twitter.com/themukulagrawal/status/1570386320035577858/photo/1;,,,,
Wed Sep 14 04:43:36 +0000 2022,Jigar Upadhyay,False,False,1569909708466827267,"DJIA - Dow Jones channel. We may see a further dip in DOW towards the channel. 
@nishkumar1977 

#nifty #DowJones https://t.co/1csDiBtXBe",en,,,Twitter Web App, https://twitter.com/ijigarupadhyay/status/1569909708466827267/photo/1;, nishkumar1977;,, nifty; DowJones;,
Tue Sep 13 20:01:54 +0000 2022,Steve Herman,False,True,1569778417343643649,"#DJIA closes the day off 1276 points, a dive of nearly four percent. https://t.co/yAPqUzDrOM",en,30,8,Twitter Web App, https://twitter.com/W7VOA/status/1569778417343643649/photo/1;,,, DJIA;,
Tue Sep 13 19:17:58 +0000 2022,Brian Chappatta,False,False,1569767363209207808,"Jeez.

S&amp;P 500: -3.87%
DJIA: -3.51%
NASDAQ: -4.66%

Those who thought they had US CPI pegged have to be humbled right now.",en,35,6,Twitter Web App,,,,,
Thu Sep 15 17:41:26 +0000 2022,MR Harry,False,False,1570467845720666123,"Acquisitions, collaborations, and capacity expansion are the major strategies employed by $GEMS to successfully control the market's expanding demand for battery metal. 

$DJIA $NDX $NQ #smallcaps #microcaps #pennystocks @Stocktwits @tradingview",en,1,1,Twitter Web App,, Stocktwits; tradingview;,, smallcaps; microcaps; pennystocks;,"[{'text': 'GEMS', 'indices': [90, 95]}, {'text': 'DJIA', 'indices': [171, 176]}, {'text': 'NDX', 'indices': [177, 181]}, {'text': 'NQ', 'indices': [182, 185]}]"
Mon Sep 12 14:00:31 +0000 2022,Pioneer Solutions,False,False,1569325086615965696,On Hrly Chrt DJIA crossing the Resis 32310 could hit 33000/33500 https://t.co/QtA4sZT6DC,en,,,Twitter Web App, https://twitter.com/ValliAfzal/status/1569325086615965696/photo/1;,,,,
Thu Sep 15 20:02:42 +0000 2022,LOUIS WOOLF,False,False,1570503393617256448,"DJIA
30,962.02 -173.07 (-0.56%)
NASDAQ
11,552.36 -167.32 (-1.43%)
S&amp;P 500
3,901.32 -44.69 (-1.13%)
Russell 2000
1,825.23 -13.23 (-0.72%)
Time (ET)
4:00:47 PM&gt;&gt;&gt;&gt;&gt;&gt;&gt; FINAL NUMBERS",en,1,,Twitter Web App,,,,,
Tue Sep 13 13:08:51 +0000 2022,AlertsAndNews,False,False,1569674469320318978,"$SPY $DJIA Inflation rose 0.1% in August even with sharp drop in gas prices

That surprising with oil dipping that inflation didn't turn. Not good. 

https://t.co/XyxibYDRCi",en,1,,OneUp App,,, https://news.alertsandnews.com/inflation-rose-0-1-in-august-even-with-sharp-drop-in-gas-prices/;,,"[{'text': 'SPY', 'indices': [0, 4]}, {'text': 'DJIA', 'indices': [5, 10]}]"
Fri Sep 09 05:08:31 +0000 2022,Prashant R. Sahay,False,False,1568104040529297409,"Because price never goes in a straight line. 
And don't overvalue DXY, many fail to understand, it's a lagging indicator
I had explained in Monday's SPACES.

US10Y yields+ DJIA are better choices

(AUDUSD I already have order for long position at 0.66700, missed entry by 16 pips)",en,9,1,Twitter for iPhone,,,,,
Fri Sep 09 05:00:08 +0000 2022,Ali Hasan Ch,False,True,1568101928613122048,"@samaratprashant Sir if you think that DX is going towards 107 then why shouldn't we go long on EUR, GBP and AUD??",en,3,,Twitter for Android,, samaratprashant;,,,
Wed Sep 07 16:11:16 +0000 2022,Ketan Gor,False,False,1567546048838791169,#DJIA UPDATED CHART - WILD MOVE DENE KI TAIYARI HO RAHI HE ?  https://t.co/6ppIwdZBI1,en,1,,Twitter for Android, https://twitter.com/KetanGor74/status/1567546048838791169/photo/1;,,, DJIA;,
Wed Sep 14 07:12:22 +0000 2022,Arpit Pandey,False,True,1569947145045950465,"@sunilminglani @RishiBajari  Look at this NIFTY/DJIA Ratio chart, you will get the answer. https://t.co/il8dALXeEH",en,1,,Twitter Web App, https://twitter.com/pandeyarpit555/status/1569947145045950465/photo/1;, sunilminglani; RishiBajari;,,,
Tue Sep 13 22:51:38 +0000 2022,Dick Holden,False,True,1569821133070864384,"@JohnCornyn Poor Cornyn, like a Halloween child shrieking in delicious terror overa 5-day Dow round trip.
One week chart, DJIA. https://t.co/vVJg2HAnqq",en,3,,Twitter for iPhone, https://twitter.com/telecam1/status/1569821133070864384/photo/1;, JohnCornyn;,,,
Thu Sep 15 11:06:20 +0000 2022,Newest AI Tech and applications,False,False,1570368415491330050,"One and half minutes #talking on #DJIA (#DowJones)

#stockmarketcrash #StockMarket #stockmarkets #stocks #StocksInFocus #invest #investing #amazing #FactsMatter #statistics #regression #finance #economics #recession #wallstreet #economy #inflation #interestrates #equities #dow https://t.co/7eWgrdelnj",en,,,Twitter Web App, https://twitter.com/mylee0989/status/1570368415491330050/video/1;,,, talking; DJIA; DowJones; stockmarketcrash; StockMarket; stockmarkets; stocks; StocksInFocus; invest; investing; amazing; FactsMatter; statistics; regression; finance; economics; recession; wallstreet; economy; inflation; interestrates; equities; dow;,
Tue Sep 13 17:33:03 +0000 2022,Steve Herman,False,True,1569740957616345089,Update: #DJIA down about 820 points in afternoon trading. https://t.co/QOJS1OlhNa https://t.co/RuAXoa0YRu,en,67,39,Twitter Web App, https://twitter.com/W7VOA/status/1569740957616345089/photo/1;,, https://www.wsj.com/market-data?mod=Home_MDW_MDC;, DJIA;,
Tue Sep 06 14:47:46 +0000 2022,Trendonomics by Harsh Dixit,False,True,1567162646717427713,"@arabicatrader Nifty Bank Nifty Dow Jones Analysis

#Nifty #BankNifty in range. Metal #stocks are breaking out. Nifty is repeating History of decoupling with #DowJones &amp; is in Bull Market.

https://t.co/TPgzW4WgUH via @YouTube",en,9,1,Twitter Web App,, arabicatrader; YouTube;, https://youtu.be/f2XLUGhwXUY;, Nifty; BankNifty; stocks; DowJones;,
Mon Sep 12 14:28:41 +0000 2022,MarketWatch,False,False,1569332173294997505,All but one Dow stock in positive territory as index runs up gain of 350 points https://t.co/Sv7lU2B1OG,en,12,4,MarketWatch,,, https://on.mktw.net/3xhHCJl;,,
Thu Sep 15 14:06:48 +0000 2022,Nigam Arora,False,False,1570413830810882057,"Adobe is down $52 on a large acquisition.

There may be a signal if the stock falls further.

https://t.co/egJq1RXLzu

 #investment #investments #investing #stocks #market #StockMarket #StocksToBuy #markets $spx $spy $qqq #stocks #markets #dowjones $djia $adbe",en,2,,Twitter Web App,,, https://thearorareport.com;, investment; investments; investing; stocks; market; StockMarket; StocksToBuy; markets; stocks; markets; dowjones;,"[{'text': 'spx', 'indices': [207, 211]}, {'text': 'spy', 'indices': [212, 216]}, {'text': 'qqq', 'indices': [217, 221]}, {'text': 'djia', 'indices': [249, 254]}, {'text': 'adbe', 'indices': [255, 260]}]"
Fri Sep 09 19:23:38 +0000 2022,@vitalstockmktnews,False,False,1568319234522087424,"Afterarockytradingsession,U.S.stocksincreasedonFridayasinvestorsdigestedFederalReserveChairPowell'smostrecentremarksoninflation.TheincreaseintheDJIAwas425points,oraround1.34%.TheNasdaqandS&amp;Pbothincreasedby2.05%and1.61%,respectively. https://t.co/R1G2oBiJqi",en,2,,Twitter for Android, https://twitter.com/vtlstockmktnews/status/1568319234522087424/photo/1;,,,,
Thu Sep 15 21:04:10 +0000 2022,Royal Newsfeed,False,False,1570518863284174849,": Dow retreats 170 points, or 0.6% https://t.co/scYwk0g0n4 #news #stocks",en,,,dlvr.it,,, http://dlvr.it/SYPQNs;, news; stocks;,
Wed Sep 14 20:59:56 +0000 2022,Hanlire,False,False,1570155410858049537,DJIA up 0.10% to 31135.09  DataTalk https://t.co/9kN1JuQdB0,en,,,WordPress.com,,, https://hanlire.com/djia-up-0-10-to-31135-09-information-discuss/;,,
Fri Sep 09 12:59:24 +0000 2022,kathy Lien,False,False,1568222541528932357,"Good morning NY! Things to know:

$DJIA futures 
US yields lower USD tries to claw back o/n losses 
BoE meeting postponed 1 week
Japan expresses more concern about Yen
Chinese inflation eases, same worries for US
AUD strongest USD weakest

CAD jobs report due",en,1,3,Twitter for Android,,,,,
Tue Sep 13 12:59:08 +0000 2022,Investing_Adventure,False,False,1569672023617445888,"Ouch! Looking like a very bloody day incoming, futures are red  

CPI figures in US not as market hoped/expected, dollar strengthened on anticipation of higher interest rate increases 

#fintwit #NASDAQ #futures #sandp500 #djia https://t.co/iainBJRfOX",en,3,,Twitter for iPhone, https://twitter.com/InvestingAdven1/status/1569672023617445888/photo/1;,,, fintwit; NASDAQ; futures; sandp500; djia;,
Thu Sep 15 19:43:29 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1570498557844795392,$SPX $NDX $DJIA $RUT: $SOXX #SOXX #semiconductor  what a horrible week... back to familiar place- completes the W here or heading lower? #stocks #stockmarketcrash #StocksInFocus #stockstowatch #stockmarketupdate https://t.co/9N7C1koXe2,en,,1,Twitter Web App, https://twitter.com/Appearcomplex/status/1570498557844795392/photo/1;,,, SOXX; semiconductor; stocks; stockmarketcrash; StocksInFocus; stockstowatch; stockmarketupdate;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}, {'text': 'SOXX', 'indices': [22, 27]}]"
Tue Sep 13 21:46:45 +0000 2022,Reinier Martnez,False,False,1569804802413969411,".@FoxNews:We interrupt this celebration (Masterfully Ironic ) for a hard, cold dose of reality.

$SPX $QQQ $DJIA
#Bidenflation #BidenRecession #BidenDestroysAmerica #FJB https://t.co/yyytLOHV5U",en,2,,Twitter for iPhone, https://twitter.com/reiniermf/status/1569804802413969411/video/1;, FoxNews;,, Bidenflation; BidenRecession; BidenDestroysAmerica; FJB;,"[{'text': 'SPX', 'indices': [100, 104]}, {'text': 'QQQ', 'indices': [105, 109]}, {'text': 'DJIA', 'indices': [110, 115]}]"
Fri Sep 09 16:20:35 +0000 2022,TriStar Trading,False,False,1568273170419056640,"$SPX 
Failed 4060. 
Expect lower 
Strong cap at 4071 
SPOT Price
#SPY #DJIA $INDU #SPX #NASDAQ 
We have to hit a low before the real final move https://t.co/cUimT02bL1",en,2,,Twitter for Android, https://twitter.com/JKhanna77/status/1568273170419056640/photo/1;,,, SPY; DJIA; SPX; NASDAQ;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'INDU', 'indices': [76, 81]}]"
Thu Sep 15 21:04:12 +0000 2022,Royal Newsfeed,False,False,1570518870007644160,": S&amp;P 500 falls 1.1%, Nasdaq down 1.4% https://t.co/8sNtc6BSqC #news #stocks",en,,,dlvr.it,,, http://dlvr.it/SYPQQ7;, news; stocks;,
Tue Sep 13 14:36:57 +0000 2022,Charles Sage,False,False,1569696640218415119,DJIA and S&amp;P 500 unfolding in classical Elliott Wave structure. Wave C or 3 now underway. Expect massive unwinding as Waves C or 3 are considered killer waves. https://t.co/aXwJdfGkYU,en,,,Twitter Web App, https://twitter.com/xitpoint/status/1569696640218415119/photo/1;,,,,
Wed Sep 14 16:22:02 +0000 2022,Dowhaus,False,False,1570085474802323459,"Salesforce launched new Customer 360 innovations, which provide companies with powerful automation and intelligence technologies to drive efficient growth and deliver personalized customer experiences at scale. $CRM $DIA $DJIA #trading #BreakingNews #CloudComputing #DowJones https://t.co/fplbytKSzU",en,,1,Twitter Web App, https://twitter.com/dowhaus/status/1570085474802323459/photo/1;,,, trading; BreakingNews; CloudComputing; DowJones;,"[{'text': 'CRM', 'indices': [211, 215]}, {'text': 'DIA', 'indices': [216, 220]}, {'text': 'DJIA', 'indices': [221, 226]}]"
Thu Sep 08 01:37:51 +0000 2022,Study Trading,False,False,1567688637034242048,"DJIA bounced from the support zone and formed a bullish candle on the daily time frame, DJIA - (+435.98 +1.40%)

#DJIA https://t.co/RspdcAD1Ba",en,,,Twitter for iPhone, https://twitter.com/studytrading1/status/1567688637034242048/photo/1;,,, DJIA;,
Tue Sep 13 20:09:58 +0000 2022,District AI,False,True,1569780445960601600,@JackPosobiec As in the bottom right hand corner the DJIA is dropping around 1200 pts due towait for ithigher than anticipated inflation the highest YoY food costs increase since 1979. Well done Joey!!,en,149,13,Twitter for iPhone,, JackPosobiec;,,,
Thu Sep 15 22:06:03 +0000 2022,Social Chatter Watch,False,False,1570534438228094976,"#Facebook #News Heres why Facebook is facing an existential moment. Hint:: Most stock quote data provided by BATS. Market indices are shown in real time, except for the DJIA, which is delayed by two minutes. All times are ET. Disclaimer. Morningstar: https://t.co/le0NMRulpM",en,,,dlvr.it,,, https://socialchatterwatch.com/news/heres-why-facebook-is-facing-an-existential-moment-hint/?utm_source=dlvr.it&utm_medium=twitter;, Facebook; News;,
Wed Sep 07 07:13:50 +0000 2022,Trendonomics by Harsh Dixit,False,False,1567410799509147649,"India has decoupled from US Markets.
#Nifty is in Bull Market while #DJIA still in bear.

India will outperform US Market by large.
India is repeating the history.",en,25,5,Twitter Web App,,,, Nifty; DJIA;,
Thu Sep 15 15:18:12 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1570431799029010434,"$SPX $NDX $DJIA $RUT: #SPX  #spx2022 #QQQ  Moment of truth??  might as well test this level so we can move on.... one way or the other... #StockMarket #stock #stockmarketcrash #LFG #StocksInFocus 

#adding here #shop - #DEGEN  -should find out within the next  #48HOURS https://t.co/qWdIgXxL3j",en,1,1,Twitter Web App, https://twitter.com/Appearcomplex/status/1570431799029010434/photo/1;,,, SPX; spx2022; QQQ; StockMarket; stock; stockmarketcrash; LFG; StocksInFocus; adding; shop; DEGEN; 48HOURS;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}]"
Thu Sep 15 20:14:49 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1570506444033884160,$SPX $NDX $DJIA $RUT: $TNX #TNX  #possibility ??#stocks #stockmarketcrash #StockMarketindia #StockStruck #stockdepression  https://t.co/eNkOSfVVWd,en,,,Twitter Web App, https://twitter.com/Appearcomplex/status/1570506444033884160/photo/1;,,, TNX; possibility; stocks; stockmarketcrash; StockMarketindia; StockStruck; stockdepression;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}, {'text': 'TNX', 'indices': [22, 26]}]"
Thu Sep 08 23:11:31 +0000 2022,StockTrader'sAlmanac,False,True,1568014195358158849,"Full stats are the sea-of-red in the tables here. Avg losses since 1990 are even worse; DJIA 0.98%, S&amp;P 0.89%, NASDAQ 0.85%. End-of-Q3 portfolio restructuring is the most likely explanation for this trend as managers trim summer holdings and position for the fourth quarter.",en,17,4,Twitter Web App,,,,,
Tue Sep 13 14:21:48 +0000 2022,John Allen,False,True,1569692829017858048,@ComfortablySmug https://t.co/bRnxgHiyWu,qme,,,Twitter for Android, https://twitter.com/Jallen_67/status/1569692829017858048/photo/1;, ComfortablySmug;,,,
Tue Sep 13 20:26:10 +0000 2022,Reinier Martnez,False,False,1569784525378420741,"Cynicism and Contempt for American Families Made Words.

@JoeBiden: For all the criticism I got for gas prices *chuckles* they're down more than a $1.30 since the start of the summer

$USO $CVX $XOM $SPX $DJIA
#Bidenflation #BidenRecession #BidenDestroysAmerica #FJB https://t.co/iwhdueUveW",en,2,1,Twitter for iPhone, https://twitter.com/reiniermf/status/1569784525378420741/video/1;, JoeBiden;,, Bidenflation; BidenRecession; BidenDestroysAmerica; FJB;,"[{'text': 'USO', 'indices': [186, 190]}, {'text': 'CVX', 'indices': [191, 195]}, {'text': 'XOM', 'indices': [196, 200]}, {'text': 'SPX', 'indices': [201, 205]}, {'text': 'DJIA', 'indices': [206, 211]}]"
Wed Sep 14 16:47:51 +0000 2022,Turnfacttoreal,False,False,1570091971267403776,"US Stock Market: Nasdaq, S&amp;P 500, And DJIA All Fell in Early WednesdayTrading https://t.co/5pTUgkZx9G",en,,,WordPress.com,,, https://turnfacttoreal.com.ng/metro/us-stock-market-nasdaq-sp-500-and-djia-all-fell-in-early-wednesday-trading/;,,
Wed Sep 14 17:22:08 +0000 2022,Dowhaus,False,False,1570100600574017537,"Downy will partner with influencers across social platforms and release a TV spot to help launch Downy Rinse &amp; Refresh, a revolutionary deep-cleaning fabric rinse designed to remove odor-causing residues 3X better than detergent alone. $PG $DIA $DJIA #trading #DowJones https://t.co/ZuatVjXxfC",en,,,Twitter Web App, https://twitter.com/dowhaus/status/1570100600574017537/photo/1;,,, trading; DowJones;,"[{'text': 'PG', 'indices': [240, 243]}, {'text': 'DIA', 'indices': [244, 248]}, {'text': 'DJIA', 'indices': [249, 254]}]"
Thu Sep 15 12:53:35 +0000 2022,graceland,False,True,1570395403174002695,"9.21.2017 -- At a party for Forbes magazines centennial  Buffett said the DJIA will be over 1 million in 100 years, 

""Whenever I hear people talk pessimistically about this country, I think they're out of their mind,"" - Warren Buffett

https://t.co/oLxUhPVl53",en,1,1,Twitter Web App,,, https://www.cnbc.com/2017/09/21/dow-1-million-warren-buffett-says-it-can-happen.html;,,
Tue Sep 13 13:31:29 +0000 2022,Steve Herman,False,True,1569680166258982912,"Market reaction: Just after the opening bell on the @NYSE, the #DJIA is down about 525 points. https://t.co/zTeZ1Mjb89",en,6,1,Twitter Web App, https://twitter.com/W7VOA/status/1569680166258982912/photo/1;, NYSE;,, DJIA;,
Fri Sep 09 14:49:31 +0000 2022,MarketWatch,False,False,1568250251949252611,"3M, Cat, Disney, Microsoft, Salesforce driving forces as Dow gains 375 points https://t.co/ZhUEVXizxX",en,11,7,MarketWatch,,, https://on.mktw.net/3xa3oyA;,,
Tue Sep 13 16:10:23 +0000 2022,B. England,False,False,1569720153641713673,"Interest rates are lower than they have been since 1960 with exception of a short span prior to 2007.
DJIA is higher than its been any time in history pre-pandemic.
National crime rate is below any year prior to 1999.
Any other cool assumptions?",en,,,Twitter for iPhone,,,,,
Wed Sep 14 23:37:23 +0000 2022,TradeInflection Premium Options Service,False,False,1570195032996552704,"Daily Futures results in @HubVeleta - 2022-09-14
Join and see it in real-time for yourself...
https://t.co/e8d4QRy5IL

Trades Log at https://t.co/HasmdqHtfE 

#ES_F $SPX #trading #NQ_F #RTY_F #DJIA $NDX #YM_F #RUT #DAX #FSTE https://t.co/dCqU5H4Pbz",en,2,,TI_OPTIONS, https://twitter.com/TI_RT_Options/status/1570195032996552704/photo/1;, HubVeleta;, https://discord.gg/VbHPWJGafk; https://seerkast.com/report/table/dom/future;, ES_F; trading; NQ_F; RTY_F; DJIA; YM_F; RUT; DAX; FSTE;,"[{'text': 'SPX', 'indices': [168, 172]}, {'text': 'NDX', 'indices': [201, 205]}]"
Thu Sep 15 15:02:11 +0000 2022,Stockadvisory89,False,False,1570427768764243969,"Fed Officials looking at the US markets these days after they got banned from trading 

$djia $spx $ndx 

#jeromepowell #Powell https://t.co/v5s1zFyOaT",en,,,Twitter for iPhone, https://twitter.com/stockadvisory89/status/1570427768764243969/photo/1;,,, jeromepowell; Powell;,"[{'text': 'djia', 'indices': [88, 93]}, {'text': 'spx', 'indices': [94, 98]}, {'text': 'ndx', 'indices': [99, 103]}]"
Wed Sep 07 20:58:21 +0000 2022,Httche,False,False,1567618297310371843,Update #QQQ: Last week I closed my shorts a little early - around 298. In recent sessions I have not made any swing trades in QQQ. But I did some intraday trades in DJIA that were quite tradable (1H). https://t.co/aOa3BGU1RQ,en,1,,Twitter Web App, https://twitter.com/Huettche/status/1567618297310371843/photo/1;,,, QQQ;,
Mon Sep 12 04:33:57 +0000 2022,David Buik,False,False,1569182503818215424,"Last week global equities upbeat (+1% to 2.4%) - Inflation looked to be responding to higher rates: oil dipping to $91 - Key week for economics: inflation, GDP &amp; employment data for UK/EU and in part US. Asia upbeat: FTSE +28 @ 7379 DAX +90 @ 13178, CAC +38 @ 6250 DJIA -5 @ 32146",en,24,3,Twitter Web App,,,,,
Wed Sep 14 16:13:33 +0000 2022,Fiorente2,False,False,1570083340035977220,"Each week we publish the Gann Master Cycle updates on the $DJIA, $SPX and $COMPX. We recently added a Planetary Harmonic Model on the $SPX as in below chart. We have now have used this model for the $COMPX and $SPX as well into end of 2022. Read more: https://t.co/kBCBxjYEdK",en,6,1,Hootsuite Inc.,,, https://fiorente2.substack.com/p/planetary-harmonic-model-13-sep-22;,,"[{'text': 'DJIA', 'indices': [58, 63]}, {'text': 'SPX', 'indices': [65, 69]}, {'text': 'COMPX', 'indices': [74, 80]}, {'text': 'SPX', 'indices': [134, 138]}, {'text': 'COMPX', 'indices': [199, 205]}, {'text': 'SPX', 'indices': [210, 214]}]"
Wed Sep 07 13:47:44 +0000 2022,MajesticTrader ,False,False,1567509927576408064,Back above R1. Didn't take long did it #DowJones $DJIA https://t.co/LuvnOEnd9t,en,,,Twitter for Android, https://twitter.com/MajestictraderA/status/1567509927576408064/photo/1;,,, DowJones;,"[{'text': 'DJIA', 'indices': [49, 54]}]"
Mon Sep 12 20:01:46 +0000 2022,MarketWatch,False,False,1569415996208816135,Dow ends up over 200 points ahead of August inflation reading https://t.co/FgTJRQJhiw,en,4,4,MarketWatch,,, https://on.mktw.net/3eJY8LI;,,
Mon Sep 12 16:42:59 +0000 2022,Dowhaus,False,False,1569365972464836610,"JPMorgan Chase has agreed to acquire Renovite, a cloud-based payments technology company. The transaction would help the bank construct its ""next-generation merchant"" acquiring platform and modernize its payments offerings. $JPM $DIA $DJIA #trading #BreakingNews #DowJones https://t.co/Q5LZ8dew8W",en,1,1,Twitter Web App, https://twitter.com/dowhaus/status/1569365972464836610/photo/1;,,, trading; BreakingNews; DowJones;,"[{'text': 'JPM', 'indices': [224, 228]}, {'text': 'DIA', 'indices': [229, 233]}, {'text': 'DJIA', 'indices': [234, 239]}]"
Wed Sep 14 01:04:25 +0000 2022,... Acta Non Verba ...,False,True,1569854546717048832,"@lsferguson Black Tuesday The Thirteenth

Black Tuesday, October 29, 1929, was when the #DJIA FELL 12%, One Of The Largest One-day Drops In History, Fueled By A Panic Selloff. ...

                   https://t.co/uAQ3c5guB2",en,1,1,Twitter for Android, https://twitter.com/CriticaSinMiedo/status/1569854546717048832/photo/1;, lsferguson;,, DJIA;,
Thu Sep 15 19:06:14 +0000 2022,S S,False,True,1570489182447104001,@goad_solar September 29 2008 the DJIA dropped 777 points. Buckle Up.,en,2,,Twitter Web App,, goad_solar;,,,
